ws_flag,lift_6h,lift_24h,lift_48h,lift_72h,lift_96h,peak_lift_pct,decay_lambda,demo_feat_0,demo_feat_1,demo_feat_2,demo_feat_3,demo_feat_4,demo_feat_5,demo_feat_6,demo_feat_7,demo_feat_8,demo_feat_9,demo_feat_10,demo_feat_11,demo_feat_12,demo_feat_13,demo_feat_14,demo_feat_15,demo_feat_16,demo_feat_17,ws_flag,peak_lift_pct_pred
1,36.15770379598317,53.42391441015855,65.38904084796089,72.58648535329795,77.71050685028817,21.97543479486228,0.3756162980213698,1.3060017417068248,0.2193825013638563,-0.4109272308337371,1.1062887100598888,0.4287564384616135,1.535755991995992,0.1832344372219061,-1.2244690317205005,-1.368159199245665,1.6509279322312496,1.723665720783297,-0.1795192132826006,-0.3831873211359877,1.4614442922422022,-1.107045682043488,-0.8947270189558264,0.6433267946890444,-0.3946051228595896,1,22.635260327876836
1,28.23483675663628,42.50317874316005,60.99105189065543,67.96098590475158,73.51510092304123,17.047408574953412,0.2605222554462461,-0.0051218667200712,-0.1634428985245125,0.3375745487989335,1.4074818613137168,0.0905849069017455,0.6439387932768579,-2.0501721010310225,-0.0487184019301179,-0.8432302702928711,-1.218813060423628,-0.8781523669287508,-0.334123440700812,0.9159025423560132,-1.326392717739564,0.0306314925944174,-0.4841694333335785,-0.3276730943619608,1.002757825304604,1,18.722954768355116
0,11.795124821201156,19.81169458186523,24.20104149979911,29.648757755577265,32.094906349584804,20.40665741552662,0.3505426459486347,0.5381154370039261,1.3373981074427437,-0.1545056792499004,-0.695942611670703,-0.2238588168804995,0.2424967912712216,0.176573358453711,-1.0843880722333663,0.0904897816278742,0.2282283301389051,2.5174740375339204,1.87684461128167,-0.8532433505588201,-0.2873833615491761,-1.4634420018370031,-0.5907070139634865,0.3156050035903405,1.2058536208882336,0,21.561806198733617
0,21.81258942392389,33.86667943386813,44.38340235890664,48.73310737032041,58.44031851078152,12.08971883082967,0.266629254003329,-0.7290838377436085,-0.6541464400677965,-2.147289029738655,-0.1626659205449076,-1.062414411859563,-0.5294394273660737,-0.8768607781675882,-0.0942625542525569,-1.7577283913566313,-1.4670452453909906,2.129247112028298,-1.287422581274031,-1.0967855784546396,1.836913528321314,2.905067169240407,-1.1715666288253417,-0.3682489567880305,0.3415555509405095,0,12.393682542075023
1,42.044153435430815,67.71801458964325,78.98089831464135,100.61225609246196,106.12848140987504,18.719245754559687,0.2359733421625827,1.7286976444055924,-0.9868570784282374,-0.2452778459421097,0.777337576061744,0.4347660744666186,-0.3761560712300992,-0.1338229645160411,-1.3748958083699818,-0.2381737439746652,-0.2663874900089551,0.2321698896262559,-0.555327218819016,0.471538522545139,1.0127158178198286,0.155429327668466,0.3517564083992034,0.0531553475778673,8.439309141418043e-05,1,20.204762417417786
1,40.80451255601377,66.98905036448005,79.00181859892388,98.14908309037612,101.864084405298,25.44726105126733,0.2784070199564465,-0.7215580335428474,0.316494261673308,-0.0972865984134894,2.093168308930595,1.5733549024752425,0.3858465525565008,-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.4544203382143629,-1.110430684414478,-0.4715248074499489,0.2637172043565196,0.0524667983562436,1,20.26320045818511
0,28.68261165912021,49.41320044674066,60.48009027259422,63.64222531385618,70.43896606542583,17.30007883852809,0.3787204548201065,-0.292171185803555,-0.1034882680659608,-0.2519773782068853,0.1525625121024685,1.471491972993157,-2.5666584409312976,-0.2368502645096842,0.1765124213724469,0.2959939896870995,-0.3719145813212898,-1.7567217824785826,0.3279954837141096,1.727350214164185,-1.5338614049161376,0.8638280136981883,-0.3285252231228939,-0.0613243458288473,-1.052898510703949,0,18.08788462324521
0,49.80781802854771,73.6133083107674,96.91257367897528,114.28032645636006,129.26077115787064,23.82185198214172,0.3566037982508037,-0.3344561723558766,1.3000445946989585,0.582655241987707,1.732311605409944,1.1774118889776937,0.4390866789295762,1.743934526167792,0.4389931587382987,0.8279881767970589,-0.2965709535347083,0.0665458158592048,-0.6974238233002769,0.989583934594853,-1.1783036231148656,0.7823503424176613,-0.1906510575051594,1.1712470934673194,0.7508689887312598,0,22.827775899662928
0,35.98588980482337,61.94202133276758,78.45680122012308,85.2561789329486,86.31541503315106,18.7889778669788,0.2846194720176641,1.8206461576468016,0.7307746911386448,-1.572040255653241,-0.0669531728982008,-1.172007192594816,-0.5182798423662747,1.5112284332767216,0.637533810897696,-0.6989304285787463,-1.013717366440399,0.0327820928762607,-1.2165601493811278,-0.6711402773965811,0.3120094715512438,1.1553120361066962,0.6087614722244398,-2.2912895085981,0.3043667290302598,0,21.918639724709653
1,50.72087950909813,84.0847468921522,94.04218054845542,106.5076775841316,117.10662128771165,22.859969888661304,0.3518616212148524,0.0720335732325779,0.413890285372693,1.6162096816512073,-2.063238276804743,-0.5911034251911056,0.5909063227933546,-1.5815943994539423,1.475949048053509,0.3683566127006584,0.846583985843404,-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.2328780201371683,0.2344008926986959,0.2703432392817259,-0.8633452647393817,-0.1475286802403529,1,21.714141130186846
0,44.58411194254784,78.76958455818693,90.05936954877757,92.55773331920952,94.5613271113936,13.59001053008999,0.2217590256460994,-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.058536081978409,-0.1250090303195776,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,0.2023061918311935,0.8443851904853201,0.0114260555606593,1.3289605904369892,0.8567939825665268,0.8418200668900618,0.5541165013240933,2.327653100346085,-0.2051616888660442,-2.003522292066514,0,18.972158240267913
0,43.8185495443954,76.26703761945265,84.7884726411598,94.85476077794492,96.01923393778937,21.11336978107755,0.3164414074089752,1.604254361517141,-0.4576994309568256,0.107880444343033,1.309550684860527,-1.602259541058925,-1.2516472141061394,-1.6012779371188537,-0.7941362900254239,0.4396366060169935,0.524187842812771,0.2762741793285537,-1.4127658838923665,-2.310103436632644,0.0543535853903822,-0.4717760336383357,0.4593857717166117,0.7019536262212701,0.1382414320586819,0,20.497318882366102
0,41.14638840113513,66.28545633496239,84.53863957327593,109.16720847260108,116.68915781715432,20.16701645598187,0.3498658123304989,0.7601330853758538,0.2292113741150684,0.5300647056014667,-0.7046732628698824,-0.1796114138314585,0.1967760966569572,0.8205284754174188,-0.3937411722245721,0.5211672557321126,-0.265838791915379,-0.1175421673281303,0.829519042024073,-1.993060371054156,-1.296472328074761,-1.4821853974428207,-2.3336161198483047,-0.6782644401551767,0.7494338997277404,0,20.11116063684225
1,30.20217036339659,46.06337998987474,58.12092818474614,62.619220848887366,65.55149052516344,24.97167014103504,0.3052210149450557,-0.2848840663825747,0.1977900819418521,1.0892174967107926,1.3276861322676916,-0.0691379347261395,1.3535858895693973,0.0921266584341092,-0.8373982238274621,-0.5944003521987352,-1.4805365125650165,-0.8881338537336524,-0.3580166880744291,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.3928274682599189,-1.0405439391575344,0.4746970884632019,1,21.56343597424592
0,22.437650891068884,37.38325970101832,47.11133389045813,55.12390074276913,55.98005932113441,19.02017793659367,0.2259302952555001,-0.1310866506877266,-1.8309058258475304,0.9282969915684844,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,-0.1892443409364055,0.328662002282481,0.3619218539288437,1.320661655528167,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,0,16.57841334248391
0,20.242483273979992,30.12196478503312,37.93499054105256,42.98573900362154,44.5951908095392,24.033095883282336,0.4176508864966094,-0.1311375302033449,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.072983435991292,-1.1173841129896078,-0.458675284939333,-0.2931915866487618,1.9372311624295169,0,21.57549972003814
0,43.34747963853664,70.29330342863251,83.59858949106984,91.44984112060722,96.38951925978871,17.451611075414384,0.2918671383245752,1.105993369907298,-0.9620911163416273,0.3477084524509569,-0.4070782363503251,-0.2843638380400951,0.185325649415382,0.6191711169753933,-0.3392584838840153,1.0638515327343585,-1.141938226142404,0.0063390623622684,2.5976737265958323,0.2230797426252751,1.4332145066061728,0.0915201781732081,0.5807770953297967,-0.0567831943926915,-0.1704075811642044,0,18.825493334053572
0,20.220316379854584,30.84850196212189,38.97613696744186,46.724604975503546,51.91244116806473,18.887578819959845,0.1847810855281611,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,1.08528700444591,0.3665314072372299,-0.2862487335556918,0.4539655793086961,-0.3086730555464126,0.9355471254651492,-1.831406084215124,-0.3356073681186462,-1.9908119951239975,-1.495060830227205,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,0,18.140524897792513
0,26.390917369707992,41.58884738098512,56.75277318900661,62.33470916103904,64.26180170876141,20.129398912177532,0.2246392008655218,-2.964528837841651,-0.5434955079326346,2.4204150122474024,0.4348842714636474,-0.5595722860494895,0.4650802095003062,-1.5609583529944429,-0.2973233626976354,0.0994774730157384,-0.0861006518210485,0.7908061216900806,0.3446452262360523,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,-0.9701495196514126,-0.8876956557145598,0,17.7153888205372
1,44.924754554984304,62.07821888890109,80.41915932278349,90.36562016948524,97.92145936604976,20.45092221214828,0.4013833821825413,1.3357843363202329,-0.1913439866950602,1.403821392066557,-0.4425357118921839,1.4550455762707113,0.1314858168054521,0.2582288233226952,1.5647180216699044,-0.3617704774441712,-0.9411220959249584,-0.4485642080283543,0.4523339506431387,-1.5657590721805144,0.6374709026511215,-0.5387713176177432,1.1478126607335637,-2.394260304900472,-0.7865657751041687,1,22.38464951564283
1,20.96185221578556,33.362722564792094,38.57855667296548,43.9893264864838,43.452986958185605,12.05817848740665,0.3181569961859676,-1.686468151234102,-0.8262294663639526,0.2476659011089431,-0.1792266254497549,-0.2533775689480149,-0.1591848713800608,0.2033882406199434,-1.0085360419431078,0.7068496408990508,0.6626659703854839,0.385037937656101,0.5565334427512632,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.3070832183345767,-0.7535275803573779,-1.0322626705778368,1,13.14104008774098
1,27.582600517714784,44.4633796376745,54.3856085308238,65.21873534984844,69.72030978460779,15.14484587563874,0.1079235896760516,-1.2444717876010754,-0.8887973132309185,-0.0706803816520713,0.3342951284977145,0.0511420585521617,-0.765535277429713,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,0.5484279208297995,0.1879735874861044,-1.4481272594150476,-0.0679802559844049,0.262035812074381,-0.8996947864877538,0.189843392837443,-1.4548224852577891,1,13.847187321281197
1,47.81066118430892,73.95037310720897,88.71668682189467,97.82222225062914,109.23827602570618,24.13566758429661,0.3098715093265187,1.3361861000121709,1.2479499850594318,-0.2525173343029647,0.3634543378390731,-2.409921965799875,-1.1563476602653329,-0.2937789201521298,-1.0721330214268592,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,0.2354483683099303,1.6111161484996208,-1.2223743125399031,0.2490361223069419,1.8212988508131087,-1.6517591481792673,1,24.440905419749324
0,26.85641967921609,42.74382705289764,56.44235071928763,71.21201462558636,75.20625543892919,17.18123125372812,0.2262275133184829,-1.281069206845832,-0.4236066064608382,-0.520588412855411,0.8126012877536446,0.241659719820838,-1.7749620596421285,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,-0.6366152831022357,0.5411316108045314,0.7629264823369366,0.4480993639362036,-1.6855973173848082,0.5380344399282511,-1.034308051674399,0.2352761115882635,0,15.546905894572811
1,32.28345751712534,48.154189493724175,56.11689720707384,57.150654746426014,63.25032358976201,17.13897958422836,0.2580034190946012,-1.4237344353990602,0.4463221475430636,-0.8065989043073726,-1.2826346502605217,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,-0.4406524215697424,0.0321076739709346,0.2689134476786009,-0.6196659341286136,0.4711362933999293,-0.5334523471647244,-0.4116383222162092,1.362642639803341,-1.040586052512433,-2.41278033092949,1,16.66197173691683
0,49.49822359772246,83.05578004023906,105.0210409095448,114.47004528497372,112.65200436426528,26.859920313612303,0.323109384683342,1.6109369950118944,2.549327952607003,-0.4052692654493318,-1.9368380406201853,-0.3104839761959437,-0.2862229498406692,-0.189923841022257,-1.1133880419218485,0.5795611424764774,0.5245073752860862,-1.4944056198193063,0.6991967316948878,2.052684981945891,0.1719603324370598,-0.337325162068506,-0.1420032144075213,0.6152567669685612,-1.7306716055072182,0,25.92243788427937
1,35.73258777000548,57.26113039982524,69.99983550040224,84.01209149107869,86.04446101556526,18.57334171195283,0.34400660520971,0.1643907029773022,-0.3904639494628101,1.8478250129560452,-0.1741727338049578,1.6678876111195198,-1.1037406977820072,0.5872591668027922,0.3194002637912288,-0.8690472478647824,0.1773961146369404,1.2125188368316004,-0.3237917042866007,-1.6919626491697632,-0.0175628264774459,-0.9024230947925126,-0.3423409386638824,-0.0815877696851209,-1.7056522160155172,1,20.271464634371647
1,22.24125244156087,40.56466745485404,48.17858878239163,52.60226451419244,58.288300694966914,20.661740895112928,0.2850898725863179,-1.615658339320678,0.4820668355255252,-0.5227186961696804,-2.564744341820567,0.7848440366081351,0.2723697552742398,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,2.3826022826840734,0.4201885987249373,0.3877031412620148,-0.1669279301085651,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,1,16.916301050007704
0,31.323692921541436,51.03336341548143,64.63525057010894,73.44154625262435,81.63567465442038,22.01941815636542,0.230801437415759,-0.4354074729439623,-0.4791031709119801,0.7908017211789892,1.498374440296732,-0.4588404931493006,-0.4247737277930912,0.3140772238697992,-0.2457615000129014,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-2.320356012386145,-0.963638444368804,-0.9151561158459262,-0.2011046545188303,1.1129658916602636,-0.2450606511907023,0,19.85251625358035
1,34.66724061269309,56.7934767387512,69.98196785179222,74.74860575974763,87.71191930459099,20.254507179114867,0.2898940026260685,-1.0308137202711538,-0.0569545412135289,1.0491736214413494,-0.9759588161149048,-0.9105748839214486,0.5585489592742234,-0.2215361157308005,0.6474846907094743,-0.0136467917952967,0.701663648089567,-1.0350781140406409,-0.0120846507882674,-0.2106900143631568,-1.215890924104131,-1.5634779478686884,0.6857490352746618,-0.3509523822179781,-1.0222802816473295,1,18.829784600441798
1,28.859949997081717,44.82141203924659,58.69299424125708,61.079480872322335,68.11895018501987,23.689022905666505,0.3467271958011767,-0.0961789369233322,1.1280188573493026,-2.280737845371923,-1.4966386899033264,-0.9228864418952676,1.461178866720329,0.2825869829192965,0.7673172404612268,-1.1401609191262303,-1.1195358752705262,0.4478137167227104,0.0582743309354465,0.5487388188641266,-0.1876709909284521,0.278143726454627,0.1581190849051091,0.7777673890849254,0.8070082819444706,1,20.364993472846937
1,26.747314855303586,45.98445309805526,55.682740371154736,60.96449961688802,69.37418289231393,12.434564255619614,0.2963150108724727,-1.61987199439177,-2.247268555340856,1.0017453976515072,1.1877250932619363,-1.0206230195133374,-1.8598354065456288,0.0990348210072009,0.9308382263505294,1.7975945224343146,0.516297572101451,-0.3717166965856949,-0.8931306215848627,0.0114512916706544,-0.2992647038852564,-1.015067905728816,2.0487556508632867,1.785168402072131,1.1360486835554284,1,14.373844935218699
0,15.898043690792283,24.755828076609543,28.601196544533494,33.49725845346552,34.57102922511634,16.23564558909493,0.3576857839573188,-0.9208503978091276,0.8550193242972788,0.6396264094979018,0.4425456242040529,1.2496652670437771,0.6353711428612774,0.7400142363043355,0.6369062833722101,0.3407914080021059,-1.7836111297141837,0.0836210774105572,-0.5561919588491252,-1.2798409576400205,1.681816619300824,1.7289953408857035,1.359220600295612,0.2552134168558746,1.3506251209526567,0,18.777784483798687
0,41.99411822988096,74.45018321419892,91.8277247461954,100.05630418073498,108.03553449929458,21.0341652793524,0.2591883686486282,0.0120531806018255,0.2027972768977793,-1.093471370461983,0.39699130449884,0.0603859284244171,-1.3026521168344645,-0.0511971118165969,-0.0797295638568084,1.79756116664464,0.8942133285134095,0.011445439091466,0.248787309801083,0.044212378104198,-0.2029139847955477,-1.0824271973882869,-0.1510518776069292,-0.7460982566525134,-1.2503155389231464,0,19.161594932055884
1,23.764881590093225,42.0632768140442,53.42054757176021,59.853760411029015,60.51258472030341,15.405471806215306,0.3187720385758927,0.5112218145475347,0.3912646599332349,-1.786707511368078,-0.1226846374951272,0.9957013858999236,1.0592237388963208,1.025836842885239,0.0389132069014598,-0.8450453279691511,-1.0836988273580606,0.3446049047503575,0.379280034365163,1.2873311116050654,1.0999796503420836,-0.1322286565311721,-1.2442058788608694,-0.3191065970108978,0.2172311948105246,1,17.309813192607752
1,41.723419718843,64.62012155448839,83.93066119726437,91.96425282316476,104.31465406844666,24.59037309911384,0.2738096314458248,-0.2020832453894041,-0.5778941080776558,0.2528848149698989,-0.5039577414106104,-0.628066083725374,0.3114528343034395,-0.4019925801292048,0.2441043889783521,0.2732040228521227,-1.1394290010915746,-0.4812411238654122,1.4377769399164624,-1.1620795127342871,-2.116654448970531,-1.8618451532425115,0.0291099465766692,0.0309172780326989,-0.1176108554251209,1,20.29285187070398
0,33.59456389887769,52.82090817449454,65.23886421042495,76.11264908336723,81.09713750988614,12.36934950868214,0.2140245858535053,1.2141898289285016,-2.672834433102938,0.3959338744308236,1.5614382018035733,-1.127780764891714,-0.3798065117898951,-0.7528919172286209,-0.8943460460775288,-0.32626200502304,1.427485283684505,1.8373866754875203,-0.3359392250401477,1.90506021406447,0.0355764769846248,1.753691026701081,-0.0932986496534917,0.1310578260461443,0.3654744726428345,0,14.66194598808938
1,65.40693119627663,99.90539916879294,131.61966059359764,135.52373333137834,149.65228919216162,30.11109384605527,0.40999927412399,3.1788536793675357,0.8512855748447891,-0.7072645299514636,0.968997870275858,-0.3618325370843415,-0.4897501829012091,0.9086013598921112,0.0310855877711527,0.2785759145118061,0.0139852218652924,0.3365831266054347,0.4249658974361492,-1.9369669327054155,0.6665726686095336,-0.9820194198303006,-1.4422991355594112,-0.0584112438586824,0.0839810033144542,1,25.78078219777641
1,24.79446505975757,36.35664695489103,41.544560203051006,46.49088642749293,44.86859217728575,23.84421556200594,0.3074426005391177,-0.6935061645722808,0.8310318576679744,-1.342175166370907,-0.4069437487725589,-0.5848741349330007,-0.0465872703393393,0.2788642846472388,-1.0078929496235447,0.7242826774562282,0.0630023683346997,-1.8919462533119105,-1.958591440397031,-0.0123192929293112,-0.2209673177863541,-0.1034201135746335,-0.0279824565302179,0.2255598395101807,0.9476496098482996,1,18.030589271697714
1,25.690237382922327,41.859020520475575,55.60462799488901,61.43599485394918,58.61449962411234,10.148458362382016,0.2299748383185963,-1.1111049009175582,-1.1719715929007948,-1.0933238578873825,0.2889166671687069,1.2449473786464456,-0.4313394382395105,-2.5016998441596545,-1.7039928626103755,-0.8330367227960116,-0.5577288874952148,-0.4083886272547264,0.038581122980917,-0.3117463308224471,1.0493396105434072,-0.6760173056813688,-0.862317959475543,0.4788755385204616,-1.5356420699261193,1,12.10573639376872
0,37.49785819993433,60.01356411042892,77.74915402688713,83.28382558378014,97.28543421626578,14.883806554325504,0.3460929031073009,0.3896917053200022,0.1025531837262668,-0.1474424899181674,1.5882761071492624,-0.6222074452947179,2.0602981705240784,-0.2254314492280993,-1.277016444970228,0.0699195809948253,-1.076245200318768,-0.7517558478135002,0.3970333000154911,0.5555820886501248,-0.6221677002542582,0.9874051450464006,1.157507758021134,1.436301756563291,0.5294134071257222,0,19.03436018713083
0,36.42591931683508,60.69023471313504,73.70951660764705,88.3626049176798,110.70306910514726,19.64380278856829,0.2674185622431628,1.3634287120856987,-1.8807984279740575,-0.3179065486284625,-0.8670052563234263,0.119225861127392,-0.5714492191967373,-0.1661578419497323,1.8821748802040492,-0.1697197964203783,0.4137923171902139,-0.2322693299242352,0.0757132879568336,0.0060166804360714,0.4483240659731595,1.165307535547177,1.6473939976033294,0.3096200819091668,0.5895468860356021,0,18.71148491670132
0,38.65250688681744,61.65017439027418,82.23232918338093,84.01756453409914,92.2225689090015,22.303117902143075,0.2712009948470065,-1.150864509185567,-0.0878767424156205,0.940289464883589,0.8659686384171532,0.2116097327950502,0.8863939595679524,0.4907667089938188,1.2003062582593216,0.2893591569571111,-0.3556983155710346,0.3358412569330236,-2.930594375852776,0.3828857363850494,-3.648412825214784,-1.723463407405418,0.4517686009409841,0.4775293372667952,-1.1624287801399305,0,18.33499072190396
0,41.3262735097349,69.72676175212291,88.89449256209569,102.01083261819552,118.07001633307696,21.84201574164869,0.3116746416181067,-0.7121020418789388,1.370540988614132,-0.4840301315726761,2.242920312402985,-0.0019198531763461,0.4080361768812668,1.6168743984986076,0.1310271161934195,-1.0023439806908012,-0.1097274516942901,-0.0356107361900909,-1.3647416522015654,-0.2558320713408233,-0.7421920939974367,0.924357757187434,0.0346118741852556,-0.28279574914757,-0.1061819306225762,0,18.819178584036774
1,38.6175990654386,61.603458836997,83.29915266303611,96.04732212630287,100.1971131772767,16.615559689582746,0.3098721528179738,0.2231220184061661,0.6168141996897798,-0.9997122286693814,-1.041587632621272,1.10467921540253,-0.4123368722047306,-1.416842092596874,0.4438127093831046,0.4633698060326869,-1.5307152572567064,0.2294817154636063,0.7355830924283736,0.374386451706263,0.6319814837613953,-1.404269098090749,0.3310401549961956,-0.3026197594704465,-0.4827901587246448,1,18.507116569223726
0,55.24038447669985,87.30753613460408,103.70800731301168,114.30618915963088,114.44818117434596,29.7663138233362,0.3270725987397684,0.8705556094197265,1.47927451067423,1.794370054600359,1.314807871505905,-0.1097341816301836,0.352720163026343,0.7668228717842437,0.1211779492994619,0.1307641879115443,0.823753131876182,-0.0592826460259322,-0.7292869363736615,-0.4144730658358585,0.6339103777337424,0.0029932911999557,0.3402099768683378,0.6700792422021898,-0.3748414628976096,0,25.939910271856565
1,41.97477187947647,67.52609138695304,80.71994210698197,100.29753670010004,116.60197909808798,26.64829389953576,0.3984422683736766,0.7562481636298061,0.3788426034583944,-1.2348130869114786,1.4423047911862443,-0.5007447437569161,-1.6550953431851838,-1.0450437095863023,-1.021045160678322,0.0521733186575334,-0.2738505055462372,-0.3368319676405928,0.6197019654824789,0.3398753611927038,0.3160478706442862,0.4098284573286926,0.6161346680022383,-2.107953341777443,-0.3644382522644612,1,19.73433579848521
